ID,Treatment,distance,intensity
1572,ground,108,78.6
1572,ground,109,76.2667
1572,ground,110,74.1556
1572,ground,111,72.6
1572,ground,112,71.5333
1572,ground,113,70.7556
1572,ground,114,69.3333
1572,ground,115,67.8444
1572,ground,116,66.5556
1572,ground,117,65.9556
1572,ground,118,64.9778
1572,ground,119,63.0222
1572,ground,120,60.9111
1572,ground,121,59.3111
1572,ground,122,57.5333
1572,ground,123,56.0444
1572,ground,124,55.0222
1572,ground,125,53.7778
1572,ground,126,52.6
1572,ground,127,50.8
1572,ground,128,49.0889
1572,ground,129,47.4889
1572,ground,130,45.6889
1572,ground,131,44.5333
1572,ground,132,44.1333
1572,ground,133,43.3778
1572,ground,134,42.4
1572,ground,135,41.7111
1572,ground,136,41.4222
1572,ground,137,40.5778
1572,ground,138,39
1572,ground,139,37.2667
1572,ground,140,36.3778
1572,ground,141,35.4667
1572,ground,142,34.9556
1572,ground,143,34.4889
1572,ground,144,34.1333
1572,ground,145,33.7333
1572,ground,146,33.6889
1572,ground,147,33.8
1572,ground,148,33.4
1572,ground,149,32.3333
1572,ground,150,31.1778
1572,ground,151,30.2889
1572,ground,152,29.3556
1572,ground,153,29.4222
1572,ground,154,29.9333
1572,ground,155,29.9333
1572,ground,156,29.6889
1572,ground,157,29.4444
1572,ground,158,29.3111
1572,ground,159,28.5778
1573,ground,0,27.4167
1573,ground,1,28.3333
1573,ground,2,29.0417
1573,ground,3,29.0833
1573,ground,4,29.0417
1573,ground,5,28.9167
1573,ground,6,29
1573,ground,7,28.9583
1573,ground,8,30.2083
1573,ground,9,31.7917
1573,ground,10,32.625
1573,ground,11,32.8333
1573,ground,12,33.625
1573,ground,13,34.3333
1573,ground,14,35.0833
1573,ground,15,34.6667
1573,ground,16,34.625
1573,ground,17,35.125
1573,ground,18,35.875
1573,ground,19,36.75
1573,ground,20,37.375
1573,ground,21,37.7083
1573,ground,22,37.4583
1573,ground,23,37.4167
1573,ground,24,38.625
1573,ground,25,39.4583
1573,ground,26,40.3333
1573,ground,27,40.7917
1573,ground,28,41.4167
1573,ground,29,41.875
1573,ground,30,42.4167
1573,ground,31,43.0417
1573,ground,32,44.125
1573,ground,33,46.2083
1573,ground,34,49.5417
1573,ground,35,52.875
1573,ground,36,54.7083
1573,ground,37,54.75
1573,ground,38,54.75
1573,ground,39,56.4167
1573,ground,40,59.5833
1573,ground,41,62.4583
1573,ground,42,63.7917
1573,ground,43,63.2917
1573,ground,44,63.1667
1573,ground,45,64.625
1573,ground,46,66.25
1573,ground,47,66.5833
1573,ground,48,67.6667
1573,ground,49,66.9583
1573,ground,50,66.7917
1573,ground,51,68.0417
1573,ground,52,68.75
1573,ground,53,68.5833
1573,ground,54,68.7083
1573,ground,55,68.7917
1573,ground,56,69.2917
1573,ground,57,69.2917
1573,ground,58,69.1667
1573,ground,59,69.5
1573,ground,60,69.7917
1573,ground,61,70.0833
1573,ground,62,69.7917
1573,ground,63,69.9583
1573,ground,64,70.375
1573,ground,65,70.0833
1573,ground,66,69.7083
1573,ground,67,69.7917
1573,ground,68,69.3333
1573,ground,69,68
1573,ground,70,65.7083
1573,ground,71,63.0833
1573,ground,72,60.5
1573,ground,73,57.875
1573,ground,74,55.6667
1573,ground,75,53.1667
1573,ground,76,50.625
1573,ground,77,48.7917
1573,ground,78,48.25
1573,ground,79,47.0417
1573,ground,80,46.3333
1573,ground,81,45.1667
1573,ground,82,43.7917
1573,ground,83,43.0833
1573,ground,84,42.2917
1573,ground,85,41.6667
1573,ground,86,41.2917
1573,ground,87,41.5
1573,ground,88,41.125
1573,ground,89,41.2083
1573,ground,90,40.9583
1573,ground,91,40.2083
1573,ground,92,39.25
1573,ground,93,38.25
1573,ground,94,37.8333
1573,ground,95,37.5
1573,ground,96,38.1667
1573,ground,97,38.5833
1573,ground,98,37.7083
1573,ground,99,35.8333
1573,ground,100,34.9167
1573,ground,101,34.9583
1573,ground,102,34.9167
1573,ground,103,35.1667
1573,ground,104,35.3333
1573,ground,105,35.0833
1573,ground,106,34.375
1573,ground,107,34.0417
1573,ground,108,33.5417
1573,ground,109,33
1573,ground,110,32.0417
1573,ground,111,31.2917
1573,ground,112,31.0417
1573,ground,113,30.5417
1573,ground,114,30.0417
1573,ground,115,29.2917
1574,ground,0,17.8
1574,ground,1,18.1667
1574,ground,2,18.4
1574,ground,3,18.9667
1574,ground,4,19.7667
1574,ground,5,20.4667
1574,ground,6,20.9667
1574,ground,7,20.5333
1574,ground,8,20.1
1574,ground,9,20.2667
1574,ground,10,20.7
1574,ground,11,21.6
1574,ground,12,22.1
1574,ground,13,22.6667
1574,ground,14,22.8333
1574,ground,15,23.1
1574,ground,16,23.7
1574,ground,17,24.2667
1574,ground,18,24.6333
1574,ground,19,24.5333
1574,ground,20,24.9333
1574,ground,21,25.5333
1574,ground,22,26.2
1574,ground,23,27.1667
1574,ground,24,27.9333
1574,ground,25,29.1
1574,ground,26,29.5667
1574,ground,27,30.1667
1574,ground,28,31
1574,ground,29,32.3
1574,ground,30,33.3333
1574,ground,31,34.7667
1574,ground,32,37.1
1574,ground,33,40.1
1574,ground,34,43
1574,ground,35,45.6667
1574,ground,36,47.6
1574,ground,37,47.7333
1574,ground,38,48.4
1574,ground,39,49.8333
1574,ground,40,50.7667
1574,ground,41,52.6667
1574,ground,42,55.9667
1574,ground,43,59.1
1574,ground,44,61.4333
1574,ground,45,63.1667
1574,ground,46,64.5667
1574,ground,47,65.4667
1574,ground,48,66.2333
1574,ground,49,67.0333
1574,ground,50,67.2333
1574,ground,51,67.2333
1574,ground,52,67.9
1574,ground,53,68.0667
1574,ground,54,67.6333
1574,ground,55,67
1574,ground,56,66.4667
1574,ground,57,66.2333
1574,ground,58,66.4667
1574,ground,59,66.5333
1574,ground,60,65.8
1574,ground,61,64.3667
1574,ground,62,62.8333
1574,ground,63,61.4
1574,ground,64,59.4
1574,ground,65,56.6333
1574,ground,66,53.9333
1574,ground,67,51.8333
1574,ground,68,49.9667
1574,ground,69,48.6
1574,ground,70,47.0667
1574,ground,71,45.4
1574,ground,72,43.4667
1574,ground,73,41.0333
1574,ground,74,38.1
1574,ground,75,35.2667
1574,ground,76,33.1
1574,ground,77,31.5667
1574,ground,78,30.7667
1574,ground,79,30.4
1574,ground,80,30.1333
1574,ground,81,29.7667
1574,ground,82,29.3333
1574,ground,83,28.5667
1574,ground,84,28.0667
1574,ground,85,27.5333
1574,ground,86,27.0667
1574,ground,87,26.8333
1574,ground,88,26.3
1574,ground,89,25.7333
1574,ground,90,25.1
1574,ground,91,24.6333
1574,ground,92,24.6667
1574,ground,93,25
1574,ground,94,24.7
1574,ground,95,24.1667
1574,ground,96,23.6
1574,ground,97,22.9333
1574,ground,98,22.5
1574,ground,99,22.2667
1574,ground,100,21.9
1574,ground,101,21.7667
1574,ground,102,21.2667
1574,ground,103,20.7333
1574,ground,104,20.6333
1574,ground,105,20.5
1574,ground,106,20.2333
1574,ground,107,20.1667
1574,ground,108,19.7333
1574,ground,109,19.2333
1575,ground,0,19.4595
1575,ground,1,20.4595
1575,ground,2,21.1892
1575,ground,3,21.6216
1575,ground,4,22.4324
1575,ground,5,23.3784
1575,ground,6,24.4595
1575,ground,7,25.3243
1575,ground,8,25.5676
1575,ground,9,26.3514
1575,ground,10,26.9189
1575,ground,11,27.5135
1575,ground,12,28.1622
1575,ground,13,28.3514
1575,ground,14,28.8108
1575,ground,15,29.2703
1575,ground,16,30.1892
1575,ground,17,31.1622
1575,ground,18,32.2162
1575,ground,19,32.8919
1575,ground,20,33.7027
1575,ground,21,34.5676
1575,ground,22,35.8108
1575,ground,23,37.3514
1575,ground,24,38.8108
1575,ground,25,40.1081
1575,ground,26,41.9189
1575,ground,27,43.5405
1575,ground,28,44.8649
1575,ground,29,45.9189
1575,ground,30,46.7838
1575,ground,31,47.0541
1575,ground,32,47.3243
1575,ground,33,48.4054
1575,ground,34,49.6216
1575,ground,35,50.973
1575,ground,36,52.8919
1575,ground,37,54.8378
1575,ground,38,57.4324
1575,ground,39,59.6216
1575,ground,40,61.5946
1575,ground,41,63.4595
1575,ground,42,64.973
1575,ground,43,66.3784
1575,ground,44,67.6216
1575,ground,45,69.3243
1575,ground,46,71.6216
1575,ground,47,73.973
1575,ground,48,76.6216
1575,ground,49,79.6487
1575,ground,50,83.5676
1575,ground,51,87.4324
1575,ground,52,90.973
1575,ground,53,92.1351
1575,ground,54,92.6216
1575,ground,55,93.1351
1575,ground,56,93.4324
1575,ground,57,93.4054
1575,ground,58,93.4324
1575,ground,59,93.7297
1575,ground,60,94.3243
1575,ground,61,94.9189
1575,ground,62,94.9459
1575,ground,63,95.1081
1575,ground,64,95.3513
1575,ground,65,95.3784
1575,ground,66,95.7027
1575,ground,67,96.1892
1575,ground,68,96.3513
1575,ground,69,96.4865
1575,ground,70,96.973
1575,ground,71,97.4324
1575,ground,72,97.6757
1575,ground,73,98.2432
1575,ground,74,98.8108
1575,ground,75,99.1892
1575,ground,76,99.1622
1575,ground,77,98.9459
1575,ground,78,98.7568
1575,ground,79,98.8108
1575,ground,80,98.4054
1575,ground,81,98
1575,ground,82,97.8108
1575,ground,83,97.3784
1575,ground,84,97.027
1575,ground,85,96.7568
1575,ground,86,96.6487
1575,ground,87,96.5135
1575,ground,88,95.5676
1575,ground,89,94.4054
1575,ground,90,93.5405
1575,ground,91,92.7297
1575,ground,92,92.2432
1575,ground,93,91.5946
1575,ground,94,90.3243
1575,ground,95,87.2432
1575,ground,96,82.2973
1575,ground,97,76.3243
1575,ground,98,70.973
1575,ground,99,67.4595
1575,ground,100,65.0541
1575,ground,101,62.1351
1575,ground,102,58.8378
1575,ground,103,56.1622
1575,ground,104,54.6757
1575,ground,105,53.5405
1575,ground,106,51.4865
1575,ground,107,48.8649
1575,ground,108,46.6486
1575,ground,109,44.8919
1575,ground,110,42.9459
1575,ground,111,41.5405
1575,ground,112,40.2162
1575,ground,113,39.3514
1575,ground,114,38.1081
1575,ground,115,37.2703
1575,ground,116,36.8108
1575,ground,117,36.6486
1575,ground,118,35.7838
1575,ground,119,34.8649
1575,ground,120,34.1351
1575,ground,121,33.3243
1575,ground,122,32.3243
1575,ground,123,31.4865
1575,ground,124,30.5946
1575,ground,125,30.0811
1575,ground,126,29.8649
1575,ground,127,29.4054
1575,ground,128,29
1575,ground,129,28.8649
1575,ground,130,28.6216
1575,ground,131,28.0541
1575,ground,132,27.5405
1575,ground,133,26.8108
1575,ground,134,25.9189
1575,ground,135,25.2973
1575,ground,136,24.3514
1575,ground,137,23.4595
1575,ground,138,22.9459
1575,ground,139,22.4865
1575,ground,140,21.973
1575,ground,141,21.4054
1575,ground,142,20.8378
1575,ground,143,20.4324
1575,ground,144,20.2703
1575,ground,145,20.0541
1575,ground,146,19.8919
1575,ground,147,19.1892
1576,ground,0,27.7105
1576,ground,1,28.0789
1576,ground,2,28.5
1576,ground,3,29.0789
1576,ground,4,29.2632
1576,ground,5,29.5
1576,ground,6,29.4474
1576,ground,7,29.3947
1576,ground,8,29.3947
1576,ground,9,29.2895
1576,ground,10,29.5526
1576,ground,11,30
1576,ground,12,30.5526
1576,ground,13,31.5
1576,ground,14,32.6842
1576,ground,15,34.2895
1576,ground,16,35.9737
1576,ground,17,37.3158
1576,ground,18,38.0263
1576,ground,19,38.4474
1576,ground,20,38.9474
1576,ground,21,40.1842
1576,ground,22,41.1842
1576,ground,23,41.7895
1576,ground,24,42.2368
1576,ground,25,43.5
1576,ground,26,44.8684
1576,ground,27,46.1316
1576,ground,28,47.1316
1576,ground,29,47.7895
1576,ground,30,48.0263
1576,ground,31,47.1316
1576,ground,32,45.6053
1576,ground,33,43.9737
1576,ground,34,43.2632
1576,ground,35,44.1579
1576,ground,36,45.9737
1576,ground,37,49.0526
1576,ground,38,52.1316
1576,ground,39,53.6579
1576,ground,40,53.8947
1576,ground,41,54.5
1576,ground,42,56.1579
1576,ground,43,57.2105
1576,ground,44,57.4474
1576,ground,45,56.6579
1576,ground,46,56.6053
1576,ground,47,62.3684
1576,ground,48,73
1576,ground,49,83.4211
1576,ground,50,95.1579
1576,ground,51,102.7632
1576,ground,52,104.3421
1576,ground,53,100.7632
1576,ground,54,95.4737
1576,ground,55,91
1576,ground,56,88.8947
1576,ground,57,87.2632
1576,ground,58,85.9211
1576,ground,59,86.8684
1576,ground,60,88.1842
1576,ground,61,88.7895
1576,ground,62,91.6316
1576,ground,63,97.2632
1576,ground,64,102.8684
1576,ground,65,106.2895
1576,ground,66,108.0789
1576,ground,67,108.6842
1576,ground,68,108
1576,ground,69,106.4737
1576,ground,70,105.6842
1576,ground,71,106.1316
1576,ground,72,106.8158
1576,ground,73,108.5526
1576,ground,74,111.0263
1576,ground,75,113.2368
1576,ground,76,114.2895
1576,ground,77,110.9474
1576,ground,78,103.0263
1576,ground,79,94.2895
1576,ground,80,89.5526
1576,ground,81,88.9737
1576,ground,82,90.2368
1576,ground,83,92.1842
1576,ground,84,94
1576,ground,85,94.3684
1576,ground,86,93.4474
1576,ground,87,91.9474
1576,ground,88,89.8947
1576,ground,89,88.4474
1576,ground,90,87.0789
1576,ground,91,83.8158
1576,ground,92,78.1842
1576,ground,93,73.3947
1576,ground,94,71.1579
1576,ground,95,68.9211
1576,ground,96,66.0789
1576,ground,97,63.7632
1576,ground,98,63.6579
1576,ground,99,63.8684
1576,ground,100,62.2368
1576,ground,101,60.6053
1576,ground,102,59.3947
1576,ground,103,57.7895
1576,ground,104,55.0789
1576,ground,105,51.7105
1576,ground,106,48.8421
1576,ground,107,47.1316
1576,ground,108,46.2105
1576,ground,109,45.3158
1576,ground,110,44.2895
1576,ground,111,43.4211
1576,ground,112,43.1579
1576,ground,113,43.2895
1576,ground,114,43.1842
1576,ground,115,42.4737
1576,ground,116,41.8158
1576,ground,117,41.3421
1576,ground,118,40.4474
1576,ground,119,39.9211
1576,ground,120,39.5263
1576,ground,121,38.2368
1576,ground,122,36.8684
1576,ground,123,35.8684
1576,ground,124,35.8421
1576,ground,125,36.1579
1576,ground,126,36.1316
1576,ground,127,35.8158
1576,ground,128,35.0526
1576,ground,129,33.9474
1576,ground,130,32.7895
1576,ground,131,32.1316
1576,ground,132,32.0263
1576,ground,133,32.1316
1576,ground,134,32.1316
1576,ground,135,31.8947
1576,ground,136,31.2368
1576,ground,137,30.4737
1576,ground,138,30.0789
1576,ground,139,29.9211
1576,ground,140,29.6316
1576,ground,141,29.3684
1576,ground,142,29.3158
1576,ground,143,29.2895
1576,ground,144,29.1579
1576,ground,145,29.1842
1576,ground,146,28.6053
1576,ground,147,27.9211
1576,ground,148,27.5526
1576,ground,149,27.5
1576,ground,150,27.3947
1576,ground,151,26.8947
1577,ground,0,22.65
1577,ground,1,23.275
1577,ground,2,23.825
1577,ground,3,24.425
1577,ground,4,25.225
1577,ground,5,25.8
1577,ground,6,26.725
1577,ground,7,27.725
1577,ground,8,28.675
1577,ground,9,29.1
1577,ground,10,29.55
1577,ground,11,30.025
1577,ground,12,30.175
1577,ground,13,30.8
1577,ground,14,31.225
1577,ground,15,31.875
1577,ground,16,32.275
1577,ground,17,32.525
1577,ground,18,32.925
1577,ground,19,33.325
1577,ground,20,33.75
1577,ground,21,34.9
1577,ground,22,36.775
1577,ground,23,38.125
1577,ground,24,38.5
1577,ground,25,38.65
1577,ground,26,39.525
1577,ground,27,41.475
1577,ground,28,44.025
1577,ground,29,46.425
1577,ground,30,48.05
1577,ground,31,49.075
1577,ground,32,49.875
1577,ground,33,50.425
1577,ground,34,51.05
1577,ground,35,51.7
1577,ground,36,52.55
1577,ground,37,53.7
1577,ground,38,55.5
1577,ground,39,57.55
1577,ground,40,58.975
1577,ground,41,60.125
1577,ground,42,61.025
1577,ground,43,61.6
1577,ground,44,62.225
1577,ground,45,63.575
1577,ground,46,65.55
1577,ground,47,67.825
1577,ground,48,69.8
1577,ground,49,71.9
1577,ground,50,73.65
1577,ground,51,74.825
1577,ground,52,76.2
1577,ground,53,77.675
1577,ground,54,79.2
1577,ground,55,80.1
1577,ground,56,81.125
1577,ground,57,82.4
1577,ground,58,83.425
1577,ground,59,84.25
1577,ground,60,84.35
1577,ground,61,84.55
1577,ground,62,84.65
1577,ground,63,84.525
1577,ground,64,84.475
1577,ground,65,84.175
1577,ground,66,84.35
1577,ground,67,84.55
1577,ground,68,84.8
1577,ground,69,84.95
1577,ground,70,85.375
1577,ground,71,85.9
1577,ground,72,85.8
1577,ground,73,85.65
1577,ground,74,85.5
1577,ground,75,85.775
1577,ground,76,86.4
1577,ground,77,86.9
1577,ground,78,86.625
1577,ground,79,86.05
1577,ground,80,85.5
1577,ground,81,84.9
1577,ground,82,84.75
1577,ground,83,84.775
1577,ground,84,83.825
1577,ground,85,82.05
1577,ground,86,79.5
1577,ground,87,76.625
1577,ground,88,74.125
1577,ground,89,71.45
1577,ground,90,68.975
1577,ground,91,66.7
1577,ground,92,65.25
1577,ground,93,63.35
1577,ground,94,61.175
1577,ground,95,59.05
1577,ground,96,57.3
1577,ground,97,55.4
1577,ground,98,53.6
1577,ground,99,51.625
1577,ground,100,49.725
1577,ground,101,48.5
1577,ground,102,48.175
1577,ground,103,48.025
1577,ground,104,47.05
1577,ground,105,46.175
1577,ground,106,45.075
1577,ground,107,44.1
1577,ground,108,43.175
1577,ground,109,42.15
1577,ground,110,41.325
1577,ground,111,39.975
1577,ground,112,39.2
1577,ground,113,39
1577,ground,114,38.975
1577,ground,115,38.25
1577,ground,116,37.1
1577,ground,117,35.95
1577,ground,118,35.375
1577,ground,119,34.775
1577,ground,120,33.825
1577,ground,121,32.775
1577,ground,122,31.975
1577,ground,123,31.525
1577,ground,124,30.825
1577,ground,125,30.2
1577,ground,126,29.625
1577,ground,127,29.225
1577,ground,128,28.775
1577,ground,129,28.625
1577,ground,130,28.75
1577,ground,131,28.725
1578,ground,0,19.5111
1578,ground,1,20.0222
1578,ground,2,20.3333
1578,ground,3,21.1333
1578,ground,4,22.3333
1578,ground,5,23.8889
1578,ground,6,25.0889
1578,ground,7,25.9556
1578,ground,8,25.8444
1578,ground,9,25.6222
1578,ground,10,26.3556
1578,ground,11,27.3778
1578,ground,12,27.6889
1578,ground,13,28.0444
1578,ground,14,29.1778
1578,ground,15,30.0222
1578,ground,16,30.4667
1578,ground,17,31.4
1578,ground,18,32.9556
1578,ground,19,34.4
1578,ground,20,35.4
1578,ground,21,36.2
1578,ground,22,37.0444
1578,ground,23,37.6667
1578,ground,24,38.1778
1578,ground,25,39.1778
1578,ground,26,40.1556
1578,ground,27,40.8
1578,ground,28,41.8444
1578,ground,29,43.1333
1578,ground,30,44.4
1578,ground,31,46.2222
1578,ground,32,48.8222
1578,ground,33,51.0667
1578,ground,34,52.6222
1578,ground,35,53.9333
1578,ground,36,56.2222
1578,ground,37,59
1578,ground,38,60.7778
1578,ground,39,62.5778
1578,ground,40,64.6222
1578,ground,41,66.4444
1578,ground,42,68.3333
1578,ground,43,70
1578,ground,44,71.1556
1578,ground,45,72.1556
1578,ground,46,73.5556
1578,ground,47,75.1778
1578,ground,48,75.9556
1578,ground,49,75.9111
1578,ground,50,76.5778
1578,ground,51,77.8
1578,ground,52,78.9778
1578,ground,53,79.8
1578,ground,54,81.2444
1578,ground,55,82.6667
1578,ground,56,83.5111
1578,ground,57,84.5333
1578,ground,58,86.2
1578,ground,59,87.0444
1578,ground,60,87.1111
1578,ground,61,87.6444
1578,ground,62,87.8889
1578,ground,63,87.6
1578,ground,64,87.4
1578,ground,65,87.4222
1578,ground,66,87.3333
1578,ground,67,87.1111
1578,ground,68,87.3111
1578,ground,69,87.4444
1578,ground,70,87.2
1578,ground,71,86.9111
1578,ground,72,86.6444
1578,ground,73,86.1778
1578,ground,74,85.5778
1578,ground,75,85.1556
1578,ground,76,84.7556
1578,ground,77,84.5333
1578,ground,78,84.2444
1578,ground,79,84.4444
1578,ground,80,85.1333
1578,ground,81,85.6
1578,ground,82,85
1578,ground,83,83.6444
1578,ground,84,82.7111
1578,ground,85,82.2444
1578,ground,86,81.9333
1578,ground,87,81.0667
1578,ground,88,80.7333
1578,ground,89,80.0222
1578,ground,90,79.1778
1578,ground,91,77.8
1578,ground,92,76.1778
1578,ground,93,75.0444
1578,ground,94,74.2889
1578,ground,95,73.2444
1578,ground,96,71.8222
1578,ground,97,70.2667
1578,ground,98,68.7333
1578,ground,99,66.8667
1578,ground,100,65.2667
1578,ground,101,63.8222
1578,ground,102,62.3333
1578,ground,103,60.6667
1578,ground,104,60
1578,ground,105,59.4889
1578,ground,106,58.6222
1578,ground,107,56.9556
1578,ground,108,55.2222
1578,ground,109,53.2444
1578,ground,110,51.4
1578,ground,111,49.8222
1578,ground,112,48.5778
1578,ground,113,47.8667
1578,ground,114,47.1778
1578,ground,115,46.4667
1578,ground,116,45.3556
1578,ground,117,44.5778
1578,ground,118,43.7556
1578,ground,119,43.1556
1578,ground,120,42.3111
1578,ground,121,41.1556
1578,ground,122,40.0889
1578,ground,123,39.0444
1578,ground,124,37.5111
1578,ground,125,36.0667
1578,ground,126,34.9111
1578,ground,127,34.0889
1578,ground,128,33.5333
1578,ground,129,32.9333
1578,ground,130,32.1111
1578,ground,131,30.8667
1578,ground,132,30.1111
1578,ground,133,29.9778
1578,ground,134,29.2
1578,ground,135,28.1778
1578,ground,136,27.4667
1578,ground,137,26.8889
1578,ground,138,26.3778
1578,ground,139,25.2889
1578,ground,140,24.3778
1578,ground,141,23.8667
1578,ground,142,23.3111
1578,ground,143,22.3111
1578,ground,144,21.8889
1578,ground,145,21.4
1578,ground,146,20.7778
1578,ground,147,20.5333
1578,ground,148,19.9333
1578,ground,149,19.4889
1578,ground,150,19.2667
1578,ground,151,18.9778
1578,ground,152,18.7556
1578,ground,153,18.3333
1578,ground,154,17.9556
1578,ground,155,17.8667
1698,clinostat,0,27.8077
1698,clinostat,1,28.6923
1698,clinostat,2,29.3846
1698,clinostat,3,30
1698,clinostat,4,30
1698,clinostat,5,29.8462
1698,clinostat,6,30.1923
1698,clinostat,7,30.3846
1698,clinostat,8,31.5769
1698,clinostat,9,33.0385
1698,clinostat,10,34.2692
1698,clinostat,11,35.8462
1698,clinostat,12,36.2692
1698,clinostat,13,37.2692
1698,clinostat,14,38.6923
1698,clinostat,15,39.8462
1698,clinostat,16,40.9615
1698,clinostat,17,40.8846
1698,clinostat,18,41.3846
1698,clinostat,19,42.5385
1698,clinostat,20,42.7308
1698,clinostat,21,43.6923
1698,clinostat,22,45.5385
1698,clinostat,23,47.3846
1698,clinostat,24,49.7692
1698,clinostat,25,51.1154
1698,clinostat,26,51.8077
1698,clinostat,27,52.4615
1698,clinostat,28,53.7308
1698,clinostat,29,54.5769
1698,clinostat,30,54.9615
1698,clinostat,31,54.7308
1698,clinostat,32,54.6923
1698,clinostat,33,55.0385
1698,clinostat,34,55.5385
1698,clinostat,35,56.9231
1698,clinostat,36,58.9231
1698,clinostat,37,61
1698,clinostat,38,62.5769
1698,clinostat,39,62.5769
1698,clinostat,40,64.5385
1698,clinostat,41,66.9231
1698,clinostat,42,69.3077
1698,clinostat,43,73.1923
1698,clinostat,44,74.8462
1698,clinostat,45,77.5769
1698,clinostat,46,80.1538
1698,clinostat,47,81.9615
1698,clinostat,48,83.6154
1698,clinostat,49,84.8846
1698,clinostat,50,85.5385
1698,clinostat,51,87.6154
1698,clinostat,52,88.6923
1698,clinostat,53,88.8077
1698,clinostat,54,88.8462
1698,clinostat,55,88.8462
1698,clinostat,56,89.4615
1698,clinostat,57,90.7692
1698,clinostat,58,92.9231
1698,clinostat,59,95.7308
1698,clinostat,60,97.8077
1698,clinostat,61,98.7308
1698,clinostat,62,98.7692
1698,clinostat,63,98.6538
1698,clinostat,64,98.5769
1698,clinostat,65,98.6538
1698,clinostat,66,99
1698,clinostat,67,99.8462
1698,clinostat,68,100.6538
1698,clinostat,69,101.1538
1698,clinostat,70,101.0769
1698,clinostat,71,101.0769
1698,clinostat,72,100.6923
1698,clinostat,73,100.3077
1698,clinostat,74,99.9231
1698,clinostat,75,99.3462
1698,clinostat,76,98.4231
1698,clinostat,77,97.7308
1698,clinostat,78,98.1538
1698,clinostat,79,99.0769
1698,clinostat,80,99.8846
1698,clinostat,81,100.3462
1698,clinostat,82,100.1154
1698,clinostat,83,97.8462
1698,clinostat,84,94.5385
1698,clinostat,85,90.2692
1698,clinostat,86,87.3846
1698,clinostat,87,84.5385
1698,clinostat,88,81.7692
1698,clinostat,89,79.3462
1698,clinostat,90,77.1154
1698,clinostat,91,74.4231
1698,clinostat,92,71.6923
1698,clinostat,93,68.9231
1698,clinostat,94,67.4231
1698,clinostat,95,67.1154
1698,clinostat,96,66.5385
1698,clinostat,97,65.5769
1698,clinostat,98,64.7692
1698,clinostat,99,63.1154
1698,clinostat,100,61.0385
1698,clinostat,101,58.8462
1698,clinostat,102,57.1923
1698,clinostat,103,56.6154
1698,clinostat,104,55.4615
1698,clinostat,105,53.4231
1698,clinostat,106,52.2692
1698,clinostat,107,51.2692
1698,clinostat,108,50.4615
1698,clinostat,109,50
1698,clinostat,110,49.5
1698,clinostat,111,49.8846
1698,clinostat,112,50.5
1698,clinostat,113,50.3462
1698,clinostat,114,49.5
1698,clinostat,115,49.5769
1698,clinostat,116,48.5
1698,clinostat,117,48.1923
1698,clinostat,118,47.7308
1698,clinostat,119,46.9615
1698,clinostat,120,45.6154
1698,clinostat,121,44.4615
1698,clinostat,122,43.7308
1698,clinostat,123,42.8462
1698,clinostat,124,42.5
1698,clinostat,125,41.1538
1698,clinostat,126,39.8462
1698,clinostat,127,39.2692
1698,clinostat,128,39.1154
1698,clinostat,129,39.4231
1698,clinostat,130,38.3846
1698,clinostat,131,36.6154
1698,clinostat,132,35.1923
1698,clinostat,133,34.1538
1698,clinostat,134,33.5769
1698,clinostat,135,33.4231
1698,clinostat,136,32.3462
1698,clinostat,137,31.2308
1698,clinostat,138,31.0385
1698,clinostat,139,30.7308
1698,clinostat,140,29.8077
1698,clinostat,141,28.5
1698,clinostat,142,27.8462
1698,clinostat,143,27.7692
1699,clinostat,0,22.32
1699,clinostat,1,22.64
1699,clinostat,2,23.2
1699,clinostat,3,23.92
1699,clinostat,4,24.84
1699,clinostat,5,25.84
1699,clinostat,6,27.16
1699,clinostat,7,28.24
1699,clinostat,8,28.88
1699,clinostat,9,29.36
1699,clinostat,10,29.8
1699,clinostat,11,30.84
1699,clinostat,12,31.96
1699,clinostat,13,33.44
1699,clinostat,14,35.16
1699,clinostat,15,36.56
1699,clinostat,16,37.36
1699,clinostat,17,37.64
1699,clinostat,18,38.44
1699,clinostat,19,39.08
1699,clinostat,20,39.48
1699,clinostat,21,39.6
1699,clinostat,22,39.64
1699,clinostat,23,40.28
1699,clinostat,24,41.64
1699,clinostat,25,43.56
1699,clinostat,26,44.8
1699,clinostat,27,45.36
1699,clinostat,28,45.4
1699,clinostat,29,45.28
1699,clinostat,30,45.32
1699,clinostat,31,45.04
1699,clinostat,32,45.72
1699,clinostat,33,47.08
1699,clinostat,34,48
1699,clinostat,35,48.44
1699,clinostat,36,48.96
1699,clinostat,37,49.92
1699,clinostat,38,51.44
1699,clinostat,39,52.92
1699,clinostat,40,53.68
1699,clinostat,41,54.16
1699,clinostat,42,55.24
1699,clinostat,43,56.4
1699,clinostat,44,58
1699,clinostat,45,59.2
1699,clinostat,46,59.52
1699,clinostat,47,59.8
1699,clinostat,48,60.12
1699,clinostat,49,60.88
1699,clinostat,50,61.48
1699,clinostat,51,62.32
1699,clinostat,52,63.52
1699,clinostat,53,64.88
1699,clinostat,54,66.96
1699,clinostat,55,68.64
1699,clinostat,56,69.76
1699,clinostat,57,70.56
1699,clinostat,58,71.8
1699,clinostat,59,73
1699,clinostat,60,74
1699,clinostat,61,75.08
1699,clinostat,62,76.16
